id,type,student_id,name,features,week_number,course_name
925,student,S0926,郭伟,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7435714285714287), 'study_habit_consistency': 0.6496350364963503}",,
926,student,S0927,何军,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6944444444444444), 'study_habit_consistency': 0.6421052631578947}",,
927,student,S0928,何明,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7007142857142857), 'study_habit_consistency': 0.6690140845070423}",,
928,student,S0929,徐霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6215384615384615), 'study_habit_consistency': 0.7196969696969697}",,
929,student,S0930,孙洋,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.64625), 'study_habit_consistency': 0.84}",,
930,student,S0931,林娟,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7492857142857143), 'study_habit_consistency': 0.7310344827586207}",,
931,student,S0932,杨丽,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.76125), 'study_habit_consistency': 0.5972222222222222}",,
932,student,S0933,赵洋,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.7509999999999999), 'study_habit_consistency': 0.7142857142857143}",,
933,student,S0934,张敏,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.69375), 'study_habit_consistency': 0.7402597402597403}",,
934,student,S0935,吴超,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6961538461538461), 'study_habit_consistency': 0.7560975609756098}",,
935,student,S0936,吴勇,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7283333333333333), 'study_habit_consistency': 0.6964285714285714}",,
936,student,S0937,黄涛,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.6933333333333332), 'study_habit_consistency': 0.7261146496815286}",,
937,student,S0938,吴静,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.728), 'study_habit_consistency': 0.7043478260869566}",,
938,student,S0939,黄霞,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.7263636363636364), 'study_habit_consistency': 0.6495726495726496}",,
939,student,S0940,罗丽,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.729090909090909), 'study_habit_consistency': 0.7767857142857143}",,
940,student,S0941,周明,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7272727272727273), 'study_habit_consistency': 0.7241379310344828}",,
941,student,S0942,吴娟,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.742), 'study_habit_consistency': 0.7515923566878981}",,
942,student,S0943,徐明,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6872727272727274), 'study_habit_consistency': 0.7452830188679245}",,
943,student,S0944,杨杰,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.741), 'study_habit_consistency': 0.7083333333333334}",,
944,student,S0945,罗秀英,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6611111111111111), 'study_habit_consistency': 0.7752808988764045}",,
945,student,S0946,何洋,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6773333333333333), 'study_habit_consistency': 0.6907894736842105}",,
946,student,S0947,马艳,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7290000000000001), 'study_habit_consistency': 0.7216494845360825}",,
947,student,S0948,朱勇,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7125), 'study_habit_consistency': 0.743801652892562}",,
948,student,S0949,周丽,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6422222222222222), 'study_habit_consistency': 0.6777777777777778}",,
949,student,S0950,高磊,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.684), 'study_habit_consistency': 0.6458333333333334}",,
950,student,S0951,高丽,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6809090909090909), 'study_habit_consistency': 0.6190476190476191}",,
951,student,S0952,周伟,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6233333333333334), 'study_habit_consistency': 0.773109243697479}",,
952,student,S0953,陈杰,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6836363636363636), 'study_habit_consistency': 0.7079646017699115}",,
953,student,S0954,朱涛,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6577777777777777), 'study_habit_consistency': 0.7011494252873564}",,
954,student,S0955,郭勇,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.757), 'study_habit_consistency': 0.7425742574257426}",,
955,student,S0956,黄军,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.713), 'study_habit_consistency': 0.6804123711340206}",,
956,student,S0957,黄静,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7225), 'study_habit_consistency': 0.6666666666666666}",,
957,student,S0958,马丽,"{'node_type': 0, 'age': 24, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.6816666666666668), 'study_habit_consistency': 0.6638655462184874}",,
958,student,S0959,李丽,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.634), 'study_habit_consistency': 0.7058823529411765}",,
959,student,S0960,何杰,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.71375), 'study_habit_consistency': 0.6666666666666666}",,
960,student,S0961,孙娟,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.6113333333333333), 'study_habit_consistency': 0.7074829931972789}",,
961,student,S0962,杨艳,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6746666666666666), 'study_habit_consistency': 0.78}",,
962,student,S0963,周强,"{'node_type': 0, 'age': 19, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.7153333333333333), 'study_habit_consistency': 0.7412587412587412}",,
963,student,S0964,高军,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.6122222222222222), 'study_habit_consistency': 0.6853932584269663}",,
964,student,S0965,黄勇,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.701), 'study_habit_consistency': 0.6526315789473685}",,
965,student,S0966,徐伟,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7244444444444444), 'study_habit_consistency': 0.651685393258427}",,
966,student,S0967,马秀英,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6641666666666667), 'study_habit_consistency': 0.6696428571428571}",,
967,student,S0968,林霞,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6266666666666666), 'study_habit_consistency': 0.75}",,
968,student,S0969,赵磊,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6544444444444444), 'study_habit_consistency': 0.7126436781609196}",,
969,student,S0970,吴娟,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7193333333333334), 'study_habit_consistency': 0.7307692307692307}",,
970,student,S0971,孙娜,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6776923076923077), 'study_habit_consistency': 0.7642276422764228}",,
971,student,S0972,刘芳,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.654), 'study_habit_consistency': 0.6886792452830188}",,
972,student,S0973,林敏,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.6675), 'study_habit_consistency': 0.7926829268292683}",,
973,student,S0974,李强,"{'node_type': 0, 'age': 20, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6808333333333333), 'study_habit_consistency': 0.6949152542372882}",,
974,student,S0975,李敏,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.7411111111111112), 'study_habit_consistency': 0.7303370786516854}",,
975,student,S0976,罗平,"{'node_type': 0, 'age': 18, 'gender_code': 1, 'major_code': 5, 'academic_performance': np.float64(0.7), 'study_habit_consistency': 0.7254901960784313}",,
976,student,S0977,徐霞,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7140000000000001), 'study_habit_consistency': 0.7189542483660131}",,
977,student,S0978,周军,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 2, 'academic_performance': np.float64(0.7175), 'study_habit_consistency': 0.7721518987341772}",,
978,student,S0979,李秀英,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 4, 'academic_performance': np.float64(0.6709999999999999), 'study_habit_consistency': 0.7450980392156863}",,
979,student,S0980,刘丽,"{'node_type': 0, 'age': 23, 'gender_code': 0, 'major_code': 0, 'academic_performance': np.float64(0.7327272727272727), 'study_habit_consistency': 0.6915887850467289}",,
980,student,S0981,吴娟,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6875), 'study_habit_consistency': 0.7088607594936709}",,
981,student,S0982,刘秀英,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.685), 'study_habit_consistency': 0.7073170731707317}",,
982,student,S0983,张强,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6859999999999999), 'study_habit_consistency': 0.7044025157232704}",,
983,student,S0984,吴敏,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6308333333333334), 'study_habit_consistency': 0.7166666666666667}",,
984,student,S0985,罗静,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.7244444444444444), 'study_habit_consistency': 0.7126436781609196}",,
985,student,S0986,马洋,"{'node_type': 0, 'age': 18, 'gender_code': 0, 'major_code': 2, 'academic_performance': np.float64(0.6683333333333333), 'study_habit_consistency': 0.7131147540983607}",,
986,student,S0987,林勇,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 1, 'academic_performance': np.float64(0.6885714285714286), 'study_habit_consistency': 0.6554054054054054}",,
987,student,S0988,朱芳,"{'node_type': 0, 'age': 19, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.705), 'study_habit_consistency': 0.7619047619047619}",,
988,student,S0989,吴强,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.71), 'study_habit_consistency': 0.7741935483870968}",,
989,student,S0990,林娜,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.77), 'study_habit_consistency': 0.7692307692307693}",,
990,student,S0991,林霞,"{'node_type': 0, 'age': 20, 'gender_code': 1, 'major_code': 1, 'academic_performance': np.float64(0.69), 'study_habit_consistency': 0.6564885496183206}",,
991,student,S0992,张强,"{'node_type': 0, 'age': 21, 'gender_code': 1, 'major_code': 3, 'academic_performance': np.float64(0.7292307692307692), 'study_habit_consistency': 0.6946564885496184}",,
992,student,S0993,何涛,"{'node_type': 0, 'age': 22, 'gender_code': 0, 'major_code': 3, 'academic_performance': np.float64(0.6958333333333333), 'study_habit_consistency': 0.6693548387096774}",,
993,student,S0994,何霞,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.7336363636363636), 'study_habit_consistency': 0.7272727272727273}",,
994,student,S0995,高娜,"{'node_type': 0, 'age': 25, 'gender_code': 1, 'major_code': 0, 'academic_performance': np.float64(0.6914285714285714), 'study_habit_consistency': 0.6834532374100719}",,
995,student,S0996,周涛,"{'node_type': 0, 'age': 24, 'gender_code': 0, 'major_code': 6, 'academic_performance': np.float64(0.6664285714285714), 'study_habit_consistency': 0.7111111111111111}",,
996,student,S0997,胡霞,"{'node_type': 0, 'age': 22, 'gender_code': 1, 'major_code': 4, 'academic_performance': np.float64(0.7142857142857143), 'study_habit_consistency': 0.7222222222222222}",,
997,student,S0998,何勇,"{'node_type': 0, 'age': 21, 'gender_code': 0, 'major_code': 5, 'academic_performance': np.float64(0.6742857142857143), 'study_habit_consistency': 0.7172413793103448}",,
998,student,S0999,孙敏,"{'node_type': 0, 'age': 25, 'gender_code': 0, 'major_code': 7, 'academic_performance': np.float64(0.6722222222222223), 'study_habit_consistency': 0.6741573033707865}",,
999,student,S1000,赵敏,"{'node_type': 0, 'age': 23, 'gender_code': 1, 'major_code': 7, 'academic_performance': np.float64(0.7363636363636364), 'study_habit_consistency': 0.625}",,
1000,time_period,,,"{'node_type': 1, 'week_number': 1, 'is_midterm': 0, 'is_final': 0, 'season_factor': 0.08333333333333333}",1.0,
1001,time_period,,,"{'node_type': 1, 'week_number': 2, 'is_midterm': 0, 'is_final': 0, 'season_factor': 0.16666666666666666}",2.0,
1002,time_period,,,"{'node_type': 1, 'week_number': 3, 'is_midterm': 0, 'is_final': 0, 'season_factor': 0.25}",3.0,
1003,time_period,,,"{'node_type': 1, 'week_number': 4, 'is_midterm': 1, 'is_final': 0, 'season_factor': 0.3333333333333333}",4.0,
1004,time_period,,,"{'node_type': 1, 'week_number': 5, 'is_midterm': 0, 'is_final': 0, 'season_factor': 0.4166666666666667}",5.0,
1005,time_period,,,"{'node_type': 1, 'week_number': 6, 'is_midterm': 0, 'is_final': 0, 'season_factor': 0.5}",6.0,
1006,time_period,,,"{'node_type': 1, 'week_number': 7, 'is_midterm': 0, 'is_final': 0, 'season_factor': 0.5833333333333334}",7.0,
1007,time_period,,,"{'node_type': 1, 'week_number': 8, 'is_midterm': 0, 'is_final': 1, 'season_factor': 0.6666666666666666}",8.0,
1008,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.5042773600668338), 'credits': 4, 'popularity_score': 1.0}",,程序设计基础
1009,course,,,"{'node_type': 2, 'difficulty_level': 0.5, 'credits': 2, 'popularity_score': 1.0}",,高等数学
1010,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.5697723577235773), 'credits': 3, 'popularity_score': 1.0}",,数据库原理
1011,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.537201646090535), 'credits': 4, 'popularity_score': 1.0}",,嵌入式系统
1012,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.5283660130718955), 'credits': 3, 'popularity_score': 1.0}",,自然语言处理
1013,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.5336507936507937), 'credits': 4, 'popularity_score': 1.0}",,大数据技术
1014,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.5357981803143093), 'credits': 3, 'popularity_score': 1.0}",,软件工程
1015,course,,,"{'node_type': 2, 'difficulty_level': np.float64(0.5734814814814815), 'credits': 3, 'popularity_score': 1.0}",,自动驾驶技术
